Time	Score	Hips	Spine		Neck		LeftUpperArm	LeftLowerArm	LeftHand				RightUpperArm	RightLowerArm	RightHand				LeftUpperLeg	LeftLowerLeg	LeftFoot		RightUpperLeg	RightLowerLeg	RightFoot		LeftShoulder	RightShoulder	Upper Lip Raiser	Jaw Lowerer	Lip Stretcher L	Lip Stretcher R	Brow Lowerer L	Brow Lowerer R	Lip Corner Depressor L	Lip Corner Depressor R	Eyelid Closed L	Eyelid Closed R	
00:01:13.3466297	40744	(0.0, 1.0, -0.1)	(0.0, 1.1, -0.1)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.4, 1.2, -0.1)	(-0.2, 1.1, 0.2)				(0.2, 1.4, -0.1)	(0.2, 1.1, 0.0)	(0.2, 0.9, 0.1)				(-0.1, 0.9, -0.1)	(-0.1, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.9, -0.1)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.4063102	0.2452529	0.05344322	0	0.8013694	0.8013694	0.0006035659	0.01263651	0.5985618	0.5780599
00:01:13.3476301	40744	(0.0, 1.0, -0.1)	(0.0, 1.1, -0.1)		(0.0, 1.5, -0.1)		(-0.2, 1.4, -0.1)	(-0.4, 1.2, -0.1)	(-0.2, 1.1, 0.2)				(0.2, 1.4, -0.1)	(0.2, 1.1, 0.0)	(0.2, 0.9, 0.1)				(-0.1, 0.9, -0.1)	(-0.1, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.9, -0.1)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.4, -0.1)	(0.0, 1.4, -0.1)	0.4063102	0.2452529	0.05344322	0	0.8013694	0.8013694	0.0006035659	0.01263651	0.5985618	0.5780599
00:01:13.4459621	40802	(0.0, 0.9, -0.1)	(0.0, 1.0, -0.1)		(0.0, 1.4, 0.0)		(-0.2, 1.4, -0.1)	(-0.4, 1.2, 0.0)	(-0.2, 1.2, 0.2)				(0.2, 1.3, 0.0)	(0.3, 1.1, 0.0)	(0.3, 0.9, 0.2)				(-0.1, 0.9, -0.1)	(-0.1, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.9, -0.1)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.4, 0.0)	(0.0, 1.4, 0.0)	0.4354568	0.2254535	0.03388844	0	0.8758822	0.8758822	0.02077828	0.006772502	0.7129768	0.6581537
00:01:13.4464600	40802	(0.0, 0.9, -0.1)	(0.0, 1.0, -0.1)		(0.0, 1.4, 0.0)		(-0.2, 1.4, -0.1)	(-0.4, 1.2, 0.0)	(-0.2, 1.2, 0.2)				(0.2, 1.3, 0.0)	(0.3, 1.1, 0.0)	(0.3, 0.9, 0.2)				(-0.1, 0.9, -0.1)	(-0.1, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.9, -0.1)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.4, 0.0)	(0.0, 1.4, 0.0)	0.4354568	0.2254535	0.03388844	0	0.8758822	0.8758822	0.02077828	0.006772502	0.7129768	0.6581537
00:01:13.4469987	40802	(0.0, 0.9, -0.1)	(0.0, 1.0, -0.1)		(0.0, 1.4, 0.0)		(-0.2, 1.4, -0.1)	(-0.4, 1.2, 0.0)	(-0.2, 1.2, 0.2)				(0.2, 1.3, 0.0)	(0.3, 1.1, 0.0)	(0.3, 0.9, 0.2)				(-0.1, 0.9, -0.1)	(-0.1, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.9, -0.1)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.4, 0.0)	(0.0, 1.4, 0.0)	0.4354568	0.2254535	0.03388844	0	0.8758822	0.8758822	0.02077828	0.006772502	0.7129768	0.6581537
00:01:13.4714773	40865	(0.0, 0.9, -0.2)	(0.0, 1.0, -0.2)		(0.0, 1.4, 0.0)		(-0.2, 1.3, -0.1)	(-0.4, 1.1, -0.1)	(-0.2, 1.2, 0.1)				(0.2, 1.3, 0.0)	(0.2, 1.0, 0.0)	(0.2, 0.8, 0.1)				(-0.1, 0.9, -0.2)	(-0.1, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.8, -0.2)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.3, 0.0)	(0.0, 1.3, 0.0)	0.5530393	0.2519754	0.01126324	0.03716635	0.7883176	0.7883176	0.01749961	0.04902091	0.4373508	0.4841208
00:01:13.4924910	40881	(0.0, 0.9, -0.2)	(0.0, 1.0, -0.2)		(0.0, 1.4, 0.0)		(-0.2, 1.3, -0.1)	(-0.4, 1.1, -0.1)	(-0.2, 1.2, 0.1)				(0.2, 1.3, 0.0)	(0.2, 1.0, 0.0)	(0.2, 0.8, 0.1)				(-0.1, 0.9, -0.2)	(-0.1, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.8, -0.2)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.3, 0.0)	(0.0, 1.3, 0.0)	0.5530393	0.2519754	0.01126324	0.03716635	0.7883176	0.7883176	0.01749961	0.04902091	0.4373508	0.4841208
00:01:13.5220109	40895	(0.0, 0.9, -0.2)	(0.0, 1.0, -0.2)		(0.0, 1.4, 0.0)		(-0.2, 1.3, -0.1)	(-0.4, 1.1, -0.1)	(-0.2, 1.2, 0.1)				(0.2, 1.3, 0.0)	(0.2, 1.0, -0.1)	(0.2, 0.8, 0.1)				(-0.1, 0.8, -0.2)	(-0.1, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.8, -0.2)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.3, 0.0)	(0.0, 1.3, 0.0)	0.5530393	0.2519754	0.01126324	0.03716635	0.7883176	0.7883176	0.01749961	0.04902091	0.4373508	0.4841208
00:01:13.6360862	40913	(0.0, 0.9, -0.2)	(0.0, 1.0, -0.2)		(0.0, 1.3, 0.0)		(-0.2, 1.3, 0.0)	(-0.4, 1.1, -0.1)	(-0.2, 1.1, 0.1)				(0.2, 1.2, 0.0)	(0.3, 1.0, -0.1)	(0.2, 0.7, 0.1)				(-0.1, 0.8, -0.2)	(-0.2, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.8, -0.2)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.3, 0.0)	(0.0, 1.2, 0.0)	0.5530393	0.2519754	0.01126324	0.03716635	0.7883176	0.7883176	0.01749961	0.04902091	0.4373508	0.4841208
00:01:13.6365879	40913	(0.0, 0.9, -0.2)	(0.0, 1.0, -0.2)		(0.0, 1.3, 0.0)		(-0.2, 1.3, 0.0)	(-0.4, 1.1, -0.1)	(-0.2, 1.1, 0.1)				(0.2, 1.2, 0.0)	(0.3, 1.0, -0.1)	(0.2, 0.7, 0.1)				(-0.1, 0.8, -0.2)	(-0.2, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.8, -0.2)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.3, 0.0)	(0.0, 1.2, 0.0)	0.5530393	0.2519754	0.01126324	0.03716635	0.7883176	0.7883176	0.01749961	0.04902091	0.4373508	0.4841208
00:01:13.6370879	40913	(0.0, 0.9, -0.2)	(0.0, 1.0, -0.2)		(0.0, 1.3, 0.0)		(-0.2, 1.3, 0.0)	(-0.4, 1.1, -0.1)	(-0.2, 1.1, 0.1)				(0.2, 1.2, 0.0)	(0.3, 1.0, -0.1)	(0.2, 0.7, 0.1)				(-0.1, 0.8, -0.2)	(-0.2, 0.5, 0.0)	(-0.2, 0.1, 0.1)		(0.1, 0.8, -0.2)	(0.1, 0.5, 0.0)	(0.2, 0.1, 0.1)		(-0.1, 1.3, 0.0)	(0.0, 1.2, 0.0)	0.5530393	0.2519754	0.01126324	0.03716635	0.7883176	0.7883176	0.01749961	0.04902091	0.4373508	0.4841208
00:01:13.7341513	40985	(0.0, 0.7, -0.2)	(0.0, 0.8, -0.2)		(0.0, 1.1, 0.1)		(-0.2, 1.0, 0.0)	(-0.4, 0.9, 0.0)	(-0.2, 0.9, 0.1)				(0.2, 1.0, 0.0)	(0.3, 0.8, 0.0)	(0.2, 0.6, 0.2)				(-0.1, 0.6, -0.3)	(-0.2, 0.6, 0.1)	(-0.2, 0.1, 0.1)		(0.1, 0.6, -0.3)	(0.2, 0.5, 0.1)	(0.1, 0.1, 0.0)		(-0.1, 1.0, 0.0)	(0.0, 1.0, 0.0)	0.3544485	0.01659267	0.00547789	0.03925372	0.2624931	0.2624931	0.01206448	0.04893608	0.1798627	0.2523304
00:01:13.7351530	40985	(0.0, 0.7, -0.2)	(0.0, 0.8, -0.2)		(0.0, 1.1, 0.1)		(-0.2, 1.0, 0.0)	(-0.4, 0.9, 0.0)	(-0.2, 0.9, 0.1)				(0.2, 1.0, 0.0)	(0.3, 0.8, 0.0)	(0.2, 0.6, 0.2)				(-0.1, 0.6, -0.3)	(-0.2, 0.6, 0.1)	(-0.2, 0.1, 0.1)		(0.1, 0.6, -0.3)	(0.2, 0.5, 0.1)	(0.1, 0.1, 0.0)		(-0.1, 1.0, 0.0)	(0.0, 1.0, 0.0)	0.3544485	0.01659267	0.00547789	0.03925372	0.2624931	0.2624931	0.01206448	0.04893608	0.1798627	0.2523304
00:01:13.7356514	40985	(0.0, 0.7, -0.2)	(0.0, 0.8, -0.2)		(0.0, 1.1, 0.1)		(-0.2, 1.0, 0.0)	(-0.4, 0.9, 0.0)	(-0.2, 0.9, 0.1)				(0.2, 1.0, 0.0)	(0.3, 0.8, 0.0)	(0.2, 0.6, 0.2)				(-0.1, 0.6, -0.3)	(-0.2, 0.6, 0.1)	(-0.2, 0.1, 0.1)		(0.1, 0.6, -0.3)	(0.2, 0.5, 0.1)	(0.1, 0.1, 0.0)		(-0.1, 1.0, 0.0)	(0.0, 1.0, 0.0)	0.3544485	0.01659267	0.00547789	0.03925372	0.2624931	0.2624931	0.01206448	0.04893608	0.1798627	0.2523304
00:01:13.8287146	41047	(0.0, 0.6, -0.2)	(0.0, 0.7, -0.2)		(0.0, 1.0, 0.1)		(-0.2, 1.0, 0.0)	(-0.4, 0.8, -0.1)	(-0.1, 0.8, 0.0)				(0.2, 0.9, 0.1)	(0.2, 0.7, 0.0)	(0.1, 0.5, 0.1)				(-0.1, 0.6, -0.3)	(-0.2, 0.5, 0.1)	(-0.2, 0.0, 0.0)		(0.1, 0.6, -0.3)	(0.2, 0.5, 0.1)	(0.2, 0.0, 0.0)		(-0.1, 1.0, 0.0)	(0.0, 1.0, 0.1)	0.4537469	0	0.003854475	0.07423197	0.1848116	0.1848116	0.007564681	0.2637309	0.2177532	0.03750764
00:01:13.8297142	41047	(0.0, 0.6, -0.2)	(0.0, 0.7, -0.2)		(0.0, 1.0, 0.1)		(-0.2, 1.0, 0.0)	(-0.4, 0.8, -0.1)	(-0.1, 0.8, 0.0)				(0.2, 0.9, 0.1)	(0.2, 0.7, 0.0)	(0.1, 0.5, 0.1)				(-0.1, 0.6, -0.3)	(-0.2, 0.5, 0.1)	(-0.2, 0.0, 0.0)		(0.1, 0.6, -0.3)	(0.2, 0.5, 0.1)	(0.2, 0.0, 0.0)		(-0.1, 1.0, 0.0)	(0.0, 1.0, 0.1)	0.4537469	0	0.003854475	0.07423197	0.1848116	0.1848116	0.007564681	0.2637309	0.2177532	0.03750764
00:01:13.8307163	41047	(0.0, 0.6, -0.2)	(0.0, 0.7, -0.2)		(0.0, 1.0, 0.1)		(-0.2, 1.0, 0.0)	(-0.4, 0.8, -0.1)	(-0.1, 0.8, 0.0)				(0.2, 0.9, 0.1)	(0.2, 0.7, 0.0)	(0.1, 0.5, 0.1)				(-0.1, 0.6, -0.3)	(-0.2, 0.5, 0.1)	(-0.2, 0.0, 0.0)		(0.1, 0.6, -0.3)	(0.2, 0.5, 0.1)	(0.2, 0.0, 0.0)		(-0.1, 1.0, 0.0)	(0.0, 1.0, 0.1)	0.4537469	0	0.003854475	0.07423197	0.1848116	0.1848116	0.007564681	0.2637309	0.2177532	0.03750764
00:01:13.9292806	41106	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.2)		(0.0, 0.9, 0.1)		(-0.2, 0.9, 0.0)	(-0.4, 0.7, -0.1)	(-0.1, 0.7, 0.1)				(0.2, 0.9, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, 0.0)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, 0.0)		(-0.1, 0.9, 0.1)	(0.1, 0.9, 0.1)	0.416339	0	0	0.1118127	0.02140373	0.02140373	0.02487037	0.197049	0.2790337	0.06678238
00:01:13.9307819	41106	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.2)		(0.0, 0.9, 0.1)		(-0.2, 0.9, 0.0)	(-0.4, 0.7, -0.1)	(-0.1, 0.7, 0.1)				(0.2, 0.9, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, 0.0)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, 0.0)		(-0.1, 0.9, 0.1)	(0.1, 0.9, 0.1)	0.416339	0	0	0.1118127	0.02140373	0.02140373	0.02487037	0.197049	0.2790337	0.06678238
00:01:13.9317820	41106	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.2)		(0.0, 0.9, 0.1)		(-0.2, 0.9, 0.0)	(-0.4, 0.7, -0.1)	(-0.1, 0.7, 0.1)				(0.2, 0.9, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, 0.0)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, 0.0)		(-0.1, 0.9, 0.1)	(0.1, 0.9, 0.1)	0.416339	0	0	0.1118127	0.02140373	0.02140373	0.02487037	0.197049	0.2790337	0.06678238
00:01:14.0223422	41169	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.2)		(0.0, 0.9, 0.2)		(-0.2, 0.9, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.3)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, 0.0)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.3657228	0	0.001701925	0.1461274	0.01665751	0.01665751	0.01357902	0.09857088	0.3902993	0.124962
00:01:14.0283462	41169	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.2)		(0.0, 0.9, 0.2)		(-0.2, 0.9, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.3)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, 0.0)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.3657228	0	0.001701925	0.1461274	0.01665751	0.01665751	0.01357902	0.09857088	0.3902993	0.124962
00:01:14.0293466	41169	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.2)		(0.0, 0.9, 0.2)		(-0.2, 0.9, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.3)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, 0.0)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.3657228	0	0.001701925	0.1461274	0.01665751	0.01665751	0.01357902	0.09857088	0.3902993	0.124962
00:01:14.1224094	41227	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.3190585	0	0	0.124339	0.02946308	0.02946308	0.02360749	0.03793356	0.451586	0.2325763
00:01:14.1239108	41227	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.3190585	0	0	0.124339	0.02946308	0.02946308	0.02360749	0.03793356	0.451586	0.2325763
00:01:14.1254112	41227	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.3190585	0	0	0.124339	0.02946308	0.02946308	0.02360749	0.03793356	0.451586	0.2325763
00:01:14.2209742	41290	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.5, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.469577	0	0.002491263	0.02753367	0.1087308	0.1087308	0.01758964	0.07877301	0.6349254	0.3481039
00:01:14.2219746	41290	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.5, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.469577	0	0.002491263	0.02753367	0.1087308	0.1087308	0.01758964	0.07877301	0.6349254	0.3481039
00:01:14.2224746	41290	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.5, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.469577	0	0.002491263	0.02753367	0.1087308	0.1087308	0.01758964	0.07877301	0.6349254	0.3481039
00:01:14.3235432	41352	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.2, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.9797945	0.1829687	0.07296604	0.08294801	0.5974292	0.5974292	0.1506476	0.4968612	0.09019135	0.0184873
00:01:14.3245432	41352	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.2, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.9797945	0.1829687	0.07296604	0.08294801	0.5974292	0.5974292	0.1506476	0.4968612	0.09019135	0.0184873
00:01:14.3260462	41352	(0.0, 0.5, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.3, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.2, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.3, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.1, 0.8, 0.1)	0.9797945	0.1829687	0.07296604	0.08294801	0.5974292	0.5974292	0.1506476	0.4968612	0.09019135	0.0184873
00:01:14.4201074	41417	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.4, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.0, 0.8, 0.1)	1	0.1204348	0	0.1424043	0.5814487	0.5814487	0.3588016	0.562965	0	0.02342937
00:01:14.4211066	41417	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.4, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.3, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.0, 0.8, 0.1)	1	0.1204348	0	0.1424043	0.5814487	0.5814487	0.3588016	0.562965	0	0.02342937
00:01:14.5221743	41477	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.4, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.0, 0.8, 0.1)	0.973677	0.126876	0	0.1987799	0.5715663	0.5715663	0.3732833	0.4723362	0.01827531	0.03671242
00:01:14.5236756	41477	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.4, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.0, 0.8, 0.1)	0.973677	0.126876	0	0.1987799	0.5715663	0.5715663	0.3732833	0.4723362	0.01827531	0.03671242
00:01:14.5251781	41477	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.4, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.0, 0.8, 0.1)	0.973677	0.126876	0	0.1987799	0.5715663	0.5715663	0.3732833	0.4723362	0.01827531	0.03671242
00:01:14.5271811	41477	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.4, 0.6, 0.0)	(-0.1, 0.6, 0.1)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.2, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.0, 0.8, 0.1)	0.973677	0.126876	0	0.1987799	0.5715663	0.5715663	0.3732833	0.4723362	0.01827531	0.03671242
00:01:14.6126052	41542	(0.0, 0.6, -0.2)	(0.0, 0.6, -0.1)		(0.0, 0.9, 0.2)		(-0.2, 0.8, 0.1)	(-0.4, 0.7, 0.0)	(-0.4, 0.7, 0.2)				(0.2, 0.8, 0.1)	(0.3, 0.6, 0.0)	(0.1, 0.5, 0.2)				(-0.1, 0.5, -0.3)	(-0.2, 0.4, 0.1)	(-0.2, 0.0, -0.1)		(0.1, 0.5, -0.3)	(0.2, 0.4, 0.1)	(0.1, 0.0, -0.1)		(-0.1, 0.8, 0.1)	(0.0, 0.8, 0.1)	0.9686218	0.1894953	0.1382108	0.2319539	0.6838067	0.6838067	0.397624	0.3690841	0.05536837	0.02240754
