Time	Score	Hips	Spine		Neck		LeftUpperArm	LeftLowerArm	LeftHand				RightUpperArm	RightLowerArm	RightHand				LeftUpperLeg	LeftLowerLeg	LeftFoot		RightUpperLeg	RightLowerLeg	RightFoot		LeftShoulder	RightShoulder	Upper Lip Raiser	Jaw Lowerer	Lip Stretcher L	Lip Stretcher R	Brow Lowerer L	Brow Lowerer R	Lip Corner Depressor L	Lip Corner Depressor R	Eyelid Closed L	Eyelid Closed R	
00:01:37.5970667	36496	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.2, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.1, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5493291	0.1705751	0.01400297	0.06649768	0.2921969	0.2921969	0.01422633	0.02093537	0.1983634	0.160574,\
00:01:37.5975668	36496	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.2, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.1, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5493291	0.1705751	0.01400297	0.06649768	0.2921969	0.2921969	0.01422633	0.02093537	0.1983634	0.160574,\
00:01:37.5985656	36496	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.2, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.1, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5493291	0.1705751	0.01400297	0.06649768	0.2921969	0.2921969	0.01422633	0.02093537	0.1983634	0.160574,\
00:01:37.6906267	36563	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.2, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.1, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5767682	0.1802729	0.02182028	0.04737734	0.4347324	0.4347324	0.01329453	0.01121636	0.1906835	0.2228806,\
00:01:37.6911283	36563	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.2, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.1, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5767682	0.1802729	0.02182028	0.04737734	0.4347324	0.4347324	0.01329453	0.01121636	0.1906835	0.2228806,\
00:01:37.6921280	36563	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.2, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.4)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.1, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5767682	0.1802729	0.02182028	0.04737734	0.4347324	0.4347324	0.01329453	0.01121636	0.1906835	0.2228806,\
00:01:37.7911948	36622	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.8, -0.3)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.0, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5486974	0.1603222	0.01461517	0.02099084	0.3258769	0.3258769	0	0.002062311	0.3384804	0.2216005,\
00:01:37.7917929	36622	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.8, -0.3)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.0, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5486974	0.1603222	0.01461517	0.02099084	0.3258769	0.3258769	0	0.002062311	0.3384804	0.2216005,\
00:01:37.7926953	36622	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.8, -0.3)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.4)		(0.0, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5486974	0.1603222	0.01461517	0.02099084	0.3258769	0.3258769	0	0.002062311	0.3384804	0.2216005,\
00:01:37.8857560	36686	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.8, -0.3)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5735725	0.1721722	0.01169006	0.02410896	0.3399537	0.3399537	0.01035755	0.01519625	0.252824	0.1438725,\
00:01:37.8867577	36686	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.8, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.8, -0.3)				(-0.1, 0.9, -0.5)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.1, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5735725	0.1721722	0.01169006	0.02410896	0.3399537	0.3399537	0.01035755	0.01519625	0.252824	0.1438725,\
00:01:37.9773183	36745	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.9, -0.3)				(-0.1, 0.9, -0.4)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.9131553	0.2512043	0	0.5608598	0.724056	0.724056	0.1686827	0.01494446	0.4061897	0.4905205,\
00:01:37.9783175	36745	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.9, -0.3)				(-0.1, 0.9, -0.4)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.9131553	0.2512043	0	0.5608598	0.724056	0.724056	0.1686827	0.01494446	0.4061897	0.4905205,\
00:01:37.9793192	36745	(0.0, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.9, -0.3)				(-0.1, 0.9, -0.4)	(-0.1, 0.5, -0.4)	(-0.1, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.1, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.9131553	0.2512043	0	0.5608598	0.724056	0.724056	0.1686827	0.01494446	0.4061897	0.4905205,\
00:01:38.0783844	36803	(-0.1, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.9, -0.3)				(-0.1, 0.9, -0.4)	(-0.1, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6667594	0.2151322	0.009606424	0.06717589	0.50249	0.50249	0.01072123	0.01297143	0.06932058	0.1930586,\
00:01:38.0798877	36803	(-0.1, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.9, -0.3)				(-0.1, 0.9, -0.4)	(-0.1, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6667594	0.2151322	0.009606424	0.06717589	0.50249	0.50249	0.01072123	0.01297143	0.06932058	0.1930586,\
00:01:38.0813899	36803	(-0.1, 1.0, -0.5)	(0.0, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.9, -0.3)				(-0.1, 0.9, -0.4)	(-0.1, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6667594	0.2151322	0.009606424	0.06717589	0.50249	0.50249	0.01072123	0.01297143	0.06932058	0.1930586,\
00:01:38.1744490	36866	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6570296	0.2260941	0.01749071	0.1178133	0.3639227	0.3639227	0.01379162	0.02177119	0.2569771	0.1132421,\
00:01:38.1754490	36866	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6570296	0.2260941	0.01749071	0.1178133	0.3639227	0.3639227	0.01379162	0.02177119	0.2569771	0.1132421,\
00:01:38.1769495	36866	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.1, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6570296	0.2260941	0.01749071	0.1178133	0.3639227	0.3639227	0.01379162	0.02177119	0.2569771	0.1132421,\
00:01:38.2755150	36927	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6107231	0.1940714	0	0.01518583	0.4057308	0.4057308	0.00233091	0.006299865	0.2587699	0.1559888,\
00:01:38.2765159	36927	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6107231	0.1940714	0	0.01518583	0.4057308	0.4057308	0.00233091	0.006299865	0.2587699	0.1559888,\
00:01:38.2775164	36927	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(0.0, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6107231	0.1940714	0	0.01518583	0.4057308	0.4057308	0.00233091	0.006299865	0.2587699	0.1559888,\
00:01:38.3840872	36990	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.589223	0.2078684	0.01872774	0.02138875	0.3973155	0.3973155	0.008126434	0.01702653	0.3162808	0.1695811,\
00:01:38.3845872	36990	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.589223	0.2078684	0.01872774	0.02138875	0.3973155	0.3973155	0.008126434	0.01702653	0.3162808	0.1695811,\
00:01:38.3855881	36990	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.1, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.589223	0.2078684	0.01872774	0.02138875	0.3973155	0.3973155	0.008126434	0.01702653	0.3162808	0.1695811,\
00:01:38.4909955	37058	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5240093	0.2035789	0.00460373	0.01412292	0.3085186	0.3085186	0.007194868	0.01334296	0.292801	0.1702968,\
00:01:38.4919972	37058	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5240093	0.2035789	0.00460373	0.01412292	0.3085186	0.3085186	0.007194868	0.01334296	0.292801	0.1702968,\
00:01:38.4929964	37058	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5240093	0.2035789	0.00460373	0.01412292	0.3085186	0.3085186	0.007194868	0.01334296	0.292801	0.1702968,\
00:01:38.4934973	37058	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5240093	0.2035789	0.00460373	0.01412292	0.3085186	0.3085186	0.007194868	0.01334296	0.292801	0.1702968,\
00:01:38.5885614	37125	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.4880931	0.3507631	0.008219829	0.12979	0.5411807	0.5411807	0.01527451	0.02312993	0.1869145	0.1093626,\
00:01:38.5895614	37125	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.4880931	0.3507631	0.008219829	0.12979	0.5411807	0.5411807	0.01527451	0.02312993	0.1869145	0.1093626,\
00:01:38.6866269	37187	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5301554	0.2715449	0.008515289	0.04113	0.3842898	0.3842898	0.01079016	0.0130627	0.2025821	0.202348,\
00:01:38.6876257	37187	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5301554	0.2715449	0.008515289	0.04113	0.3842898	0.3842898	0.01079016	0.0130627	0.2025821	0.202348,\
00:01:38.6881261	37187	(-0.1, 1.0, -0.5)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.5301554	0.2715449	0.008515289	0.04113	0.3842898	0.3842898	0.01079016	0.0130627	0.2025821	0.202348,\
00:01:38.7836903	37248	(-0.1, 1.0, -0.4)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6755064	0.2577427	0.01821885	0.1236582	0.3469349	0.3469349	0.0142752	0.004951306	0.3576324	0.08435723,\
00:01:38.7846899	37248	(-0.1, 1.0, -0.4)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6755064	0.2577427	0.01821885	0.1236582	0.3469349	0.3469349	0.0142752	0.004951306	0.3576324	0.08435723,\
00:01:38.7856908	37248	(-0.1, 1.0, -0.4)	(-0.1, 1.1, -0.5)		(-0.1, 1.5, -0.6)		(-0.2, 1.4, -0.6)	(-0.3, 1.1, -0.5)	(-0.3, 0.9, -0.4)				(0.1, 1.3, -0.5)	(0.2, 1.1, -0.5)	(0.2, 0.8, -0.3)				(-0.2, 0.9, -0.4)	(-0.2, 0.5, -0.4)	(-0.2, 0.1, -0.3)		(0.0, 0.9, -0.4)	(0.0, 0.5, -0.4)	(0.0, 0.1, -0.3)		(-0.1, 1.4, -0.6)	(0.0, 1.4, -0.6)	0.6755064	0.2577427	0.01821885	0.1236582	0.3469349	0.3469349	0.0142752	0.004951306	0.3576324	0.08435723,\
